"","X","ISO3","Country","Province","Market","Address","latitude","longitude","ID","local_consumption"
"1199",1199,"MEX","Mexico","Veracruz","Xalapa","Xalapa, Mexico",19.5437751,-96.9101806,"MEX1199",13491566574.9062
"1200",1200,"MDA","Moldova Republic of","Chisinau","Chisinau","Chisinau, Moldova Republic of",47.0104529,28.8638102,"MDA1200",1063539721.96875
"1201",1201,"MDA","Moldova Republic of","Tighina","Causeni","Causeni, Moldova Republic of",46.6554715,29.4091222,"MDA1201",189597747.828125
"1202",1202,"MNG","Mongolia","Bayan-O'lgii","Bayan-Ulgii","Bayan-Ulgii, Mongolia",48.3983254,89.6625915,"MNG1202",NA
"1203",1203,"MNG","Mongolia","Dornod","Dornod","Dornod, Mongolia",47.4658154,115.392712,"MNG1203",NA
"1204",1204,"MNG","Mongolia","O'vorxangai","Uvurkhangai","Uvurkhangai, Mongolia",45.7624392,103.0917032,"MNG1204",NA
"1205",1205,"MNG","Mongolia","Selenge","Selenge","Selenge, Mongolia",49.4527029,103.981356,"MNG1205",NA
"1206",1206,"MNG","Mongolia","Ulaanbaatar","Ulaanbaatar","Ulaanbaatar, Mongolia",47.8863988,106.9057439,"MNG1206",NA
"1207",1207,"MAR","Morocco",NA,"National Average","National Average, Morocco",40.9461457,-87.4533626,"MAR1207",1335204.85839844
"1208",1208,"MOZ","Mozambique","","Angónia","Angónia, Mozambique",-15.035995,40.73275,"MOZ1208",83931362.6640625
"1209",1209,"MOZ","Mozambique","","Beira","Beira, Mozambique",-19.8315949,34.8370183,"MOZ1209",350622236
"1210",1210,"MOZ","Mozambique","","Chimoio","Chimoio, Mozambique",-19.1054879,33.4607744,"MOZ1210",377991592.8125
"1211",1211,"MOZ","Mozambique","","Chokwe","Chokwe, Mozambique",-24.5323166,32.9831998,"MOZ1211",129177837.382812
"1212",1212,"MOZ","Mozambique","","Cuamba","Cuamba, Mozambique",-14.8000877,36.5337731,"MOZ1212",122501501.164062
"1213",1213,"MOZ","Mozambique","","Gorongoza","Gorongoza, Mozambique",-18.8162955,34.4959012,"MOZ1213",23808196.5097656
"1214",1214,"MOZ","Mozambique","","Inhambane","Inhambane, Mozambique",-23.8662153,35.3826756,"MOZ1214",255977355.6875
"1215",1215,"MOZ","Mozambique","","Lichinga","Lichinga, Mozambique",-13.3023564,35.2478112,"MOZ1215",210943665.484375
"1216",1216,"MOZ","Mozambique","","Manica","Manica, Mozambique",-18.9438274,32.8648538,"MOZ1216",177536830.242188
"1217",1217,"MOZ","Mozambique","","Maputo","Maputo, Mozambique",-25.969248,32.5731746,"MOZ1217",2012601999.5
"1218",1218,"MOZ","Mozambique","","Massinga","Massinga, Mozambique",-23.3266625,35.3740526,"MOZ1218",92350600.6015625
"1219",1219,"MOZ","Mozambique","","Maxixe","Maxixe, Mozambique",-23.8606069,35.3468034,"MOZ1219",269563312.921875
"1220",1220,"MOZ","Mozambique","","Milange","Milange, Mozambique",-16.0968316,35.7720754,"MOZ1220",233116824.46875
"1221",1221,"MOZ","Mozambique","","Mocuba","Mocuba, Mozambique",-16.8402212,36.9648534,"MOZ1221",61626917.9453125
"1222",1222,"MOZ","Mozambique","","Montepuez","Montepuez, Mozambique",-13.1340453,38.9981052,"MOZ1222",113748302.867188
"1223",1223,"MOZ","Mozambique","","Mutarara","Mutarara, Mozambique",-17.4431158,35.0732265,"MOZ1223",81877360.4960938
"1224",1224,"MOZ","Mozambique","","Nacala","Nacala, Mozambique",-14.5656065,40.6854309,"MOZ1224",328374015.296875
"1225",1225,"MOZ","Mozambique","","Nampula","Nampula, Mozambique",-15.1266347,39.2687161,"MOZ1225",701901411.59375
"1226",1226,"MOZ","Mozambique","","National Average","National Average, Mozambique",41.8994909,-69.9844149,"MOZ1226",31751162.9785156
"1227",1227,"MOZ","Mozambique","","Nhamatanda","Nhamatanda, Mozambique",-19.2541905,34.2421597,"MOZ1227",86013874.3085938
"1228",1228,"MOZ","Mozambique","","Pemba","Pemba, Mozambique",-12.9732026,40.5178014,"MOZ1228",234703289.335938
"1229",1229,"MOZ","Mozambique","","Quelimane","Quelimane, Mozambique",-17.8502636,36.9218584,"MOZ1229",402333555.59375
"1230",1230,"MOZ","Mozambique","","Ribaue","Ribaue, Mozambique",-14.9451461,38.321842,"MOZ1230",50524982.6933594
"1231",1231,"MOZ","Mozambique","","Tete","Tete, Mozambique",-16.1328104,33.6063855,"MOZ1231",229085077.617188
"1232",1232,"MOZ","Mozambique","","Xai Xai","Xai Xai, Mozambique",-25.060476,33.6958809,"MOZ1232",271192838.375
"1233",1233,"MMR","Myanmar","Chin","Falam","Falam, Myanmar",22.9141928,93.6750005,"MMR1233",22462807.34375
"1234",1234,"MMR","Myanmar","Chin","Hakha","Hakha, Myanmar",22.6421087,93.6040527,"MMR1234",16305599.46875
"1235",1235,"MMR","Myanmar","Chin","Hnaring","Hnaring, Myanmar",22.190538,93.4296446,"MMR1235",18541048.1875
"1236",1236,"MMR","Myanmar","Chin","Lungngo","Lungngo, Myanmar",21.94578,93.591766,"MMR1236",12972374.59375
"1237",1237,"MMR","Myanmar","Chin","Matupi","Matupi, Myanmar",21.6007719,93.4447863,"MMR1237",11847248.828125
"1238",1238,"MMR","Myanmar","Chin","Razua","Razua, Myanmar",22.0509929,93.4119852,"MMR1238",16376491.75
"1239",1239,"MMR","Myanmar","Chin","Tedim","Tedim, Myanmar",23.3814539,93.6572542,"MMR1239",49651459.6875
"1240",1240,"MMR","Myanmar","Chin","Thantlang","Thantlang, Myanmar",22.6934756,93.4321679,"MMR1240",19051403.9375
"1241",1241,"MMR","Myanmar","Chin","Tonzang","Tonzang, Myanmar",23.6066141,93.6876803,"MMR1241",24057786.3125
"1242",1242,"MMR","Myanmar","Kachin","Bhamo","Bhamo, Myanmar",24.2629574,97.2383178,"MMR1242",70749755.5
"1243",1243,"MMR","Myanmar","Kachin","Garayang","Garayang, Myanmar",53.6226196,-2.8651521,"MMR1243",1056762123
"1244",1244,"MMR","Myanmar","Kachin","Mansi","Mansi, Myanmar",24.1199454,97.2936138,"MMR1244",40392465.875
"1245",1245,"MMR","Myanmar","Kachin","Moe Mauk","Moe Mauk, Myanmar",24.2629574,97.2383178,"MMR1245",70749755.5
"1246",1246,"MMR","Myanmar","Kachin","Nam San Yang","Nam San Yang, Myanmar",24.8795625,97.5463885,"MMR1246",35362809.375
"1247",1247,"MMR","Myanmar","Kachin","Sadung","Sadung, Myanmar",25.3936234,97.8986951,"MMR1247",25696076.59375
"1248",1248,"MMR","Myanmar","Kachin","Sai Law","Sai Law, Myanmar",25.4014846,97.7090854,"MMR1248",32350822.28125
"1249",1249,"MMR","Myanmar","Kachin","Shwegu","Shwegu, Myanmar",24.2132737,96.7761686,"MMR1249",65128509.9375
"1250",1250,"MMR","Myanmar","Kachin","Wai Maw","Wai Maw, Myanmar",25.324836,97.4246158,"MMR1250",46166852.5
"1251",1251,"MMR","Myanmar","Magway","Gangaw","Gangaw, Myanmar",22.175729,94.1347441,"MMR1251",71616132.5
"1252",1252,"MMR","Myanmar","Magway","Htilin","Htilin, Myanmar",21.6961396,94.0976604,"MMR1252",46081695.5
"1253",1253,"MMR","Myanmar","Magway","Magway","Magway, Myanmar",20.1544305,94.9454803,"MMR1253",211030972
"1254",1254,"MMR","Myanmar","Magway","Myit Chae","Myit Chae, Myanmar",21.1552086,94.7877276,"MMR1254",260300544.25
"1255",1255,"MMR","Myanmar","Magway","Pakhangyi","Pakhangyi, Myanmar",21.5389115,95.2044864,"MMR1255",330100591.5
"1256",1256,"MMR","Myanmar","Magway","Pakokku","Pakokku, Myanmar",21.3394161,95.0702794,"MMR1256",282882710
"1257",1257,"MMR","Myanmar","Magway","Yaesagyo","Yaesagyo, Myanmar",21.6164052,95.2449409,"MMR1257",350024616
"1258",1258,"MMR","Myanmar","Magway","Yenanchaung","Yenanchaung, Myanmar",20.4593254,94.8779969,"MMR1258",207971031.75
"1259",1259,"MMR","Myanmar","Rakhine","Alel Than Kyaw","Alel Than Kyaw, Myanmar",37.09024,-95.712891,"MMR1259",32919650.1875
"1260",1260,"MMR","Myanmar","Rakhine","Buthidaung","Buthidaung, Myanmar",20.8695098,92.5272209,"MMR1260",46043652.0625
"1261",1261,"MMR","Myanmar","Rakhine","Inn Din","Inn Din, Myanmar",20.5137814,92.5806516,"MMR1261",72404957
"1262",1262,"MMR","Myanmar","Rakhine","Kha Mauck Siek","Kha Mauck Siek, Myanmar",20.1040818,93.5812692,"MMR1262",103962995.5
"1263",1263,"MMR","Myanmar","Rakhine","Kyein Chung","Kyein Chung, Myanmar",20.5511798,93.0651328,"MMR1263",220257558.75
"1264",1264,"MMR","Myanmar","Rakhine","Maungdaw","Maungdaw, Myanmar",20.8241071,92.3690224,"MMR1264",107759274.125
"1265",1265,"MMR","Myanmar","Rakhine","Min Kan","Min Kan, Myanmar",22.0508158,96.0097018,"MMR1265",1793248434
"1266",1266,"MMR","Myanmar","Rakhine","Myin Hlut","Myin Hlut, Myanmar",20.6103984,92.5296971,"MMR1266",54142875.875
"1267",1267,"MMR","Myanmar","Rakhine","Nga Khu Ra","Nga Khu Ra, Myanmar",40.7513444,-73.985809,"MMR1267",9795916704
"1268",1268,"MMR","Myanmar","Rakhine","Nyaung Chung","Nyaung Chung, Myanmar",20.8103466,92.3949395,"MMR1268",96295029.75
"1269",1269,"MMR","Myanmar","Rakhine","Rathedaung","Rathedaung, Myanmar",20.4849078,92.7555818,"MMR1269",174115998.75
"1270",1270,"MMR","Myanmar","Rakhine","Taung Bazzar","Taung Bazzar, Myanmar",20.8695098,92.5272209,"MMR1270",46043652.0625
"1271",1271,"MMR","Myanmar","Rakhine","Taung Pyo Let Wai","Taung Pyo Let Wai, Myanmar",18.8259205,94.1974627,"MMR1271",46257788.25
"1272",1272,"MMR","Myanmar","Rakhine","Zedi Pyin","Zedi Pyin, Myanmar",16.498131,94.9675599,"MMR1272",369861071.5
"1273",1273,"MMR","Myanmar","Sagaing","Kalay","Kalay, Myanmar",23.1941702,94.0235718,"MMR1273",144001961
"1274",1274,"MMR","Myanmar","Shan (E)","Chying Thung","Chying Thung, Myanmar",41.120648,-73.943239,"MMR1274",921862715
"1275",1275,"MMR","Myanmar","Shan (N)","Ban Wai","Ban Wai, Myanmar",24.079457,98.066306,"MMR1275",140017412.375
"1276",1276,"MMR","Myanmar","Shan (N)","Honai","Honai, Myanmar",21.916221,95.955974,"MMR1276",1888285790
"1277",1277,"MMR","Myanmar","Shan (N)","Kong Chang","Kong Chang, Myanmar",35.5305249,-97.5661316,"MMR1277",746749706
"1278",1278,"MMR","Myanmar","Shan (N)","Konkyan","Konkyan, Myanmar",23.8230311,98.5398305,"MMR1278",77613503.5
"1279",1279,"MMR","Myanmar","Shan (N)","Kutkai","Kutkai, Myanmar",23.4574839,97.9293247,"MMR1279",64369119.375
"1280",1280,"MMR","Myanmar","Shan (N)","Lashio","Lashio, Myanmar",22.9664576,97.7525352,"MMR1280",98033487.125
"1281",1281,"MMR","Myanmar","Shan (N)","Laukai","Laukai, Myanmar",23.6611371,98.704075,"MMR1281",119288140
"1282",1282,"MMR","Myanmar","Shan (N)","Long Tan","Long Tan, Myanmar",24.0787076,98.0677515,"MMR1282",138758005
"1283",1283,"MMR","Myanmar","Shan (N)","Man Pan","Man Pan, Myanmar",22.290461,97.776077,"MMR1283",38827391.9375
"1284",1284,"MMR","Myanmar","Shan (N)","Man Ton Pa","Man Ton Pa, Myanmar",23.2802011,97.1251699,"MMR1284",21615640.5
"1285",1285,"MMR","Myanmar","Shan (N)","Mone Baw","Mone Baw, Myanmar",21.916221,95.955974,"MMR1285",1888285790
"1286",1286,"MMR","Myanmar","Shan (N)","Mone Koe","Mone Koe, Myanmar",24.1001946,98.315688,"MMR1286",83845977.5
"1287",1287,"MMR","Myanmar","Shan (N)","Mone Yar","Mone Yar, Myanmar",23.9808991,97.9783593,"MMR1287",225610557.25
"1288",1288,"MMR","Myanmar","Shan (N)","Morhtai","Morhtai, Myanmar",38.9296156,-77.0497844,"MMR1288",2525633608
"1289",1289,"MMR","Myanmar","Shan (N)","Muse","Muse, Myanmar",23.9932884,97.9102647,"MMR1289",237031997
"1290",1290,"MMR","Myanmar","Shan (N)","Pang Kham","Pang Kham, Myanmar",22.1792482,99.1705253,"MMR1290",35865242.375
"1291",1291,"MMR","Myanmar","Shan (N)","Pang Yang","Pang Yang, Myanmar",22.1552351,98.8032042,"MMR1291",8663496.2421875
"1292",1292,"MMR","Myanmar","Shan (N)","Par Sin Kyaw","Par Sin Kyaw, Myanmar",21.916221,95.955974,"MMR1292",1888285790
"1293",1293,"MMR","Myanmar","Shan (N)","Shaokai","Shaokai, Myanmar",40.754045,-73.9933585,"MMR1293",9830819952
"1294",1294,"MMR","Myanmar","Shan (N)","Shin Pin Kai","Shin Pin Kai, Myanmar",15.954832,94.243603,"MMR1294",53240105.3125
"1295",1295,"MMR","Myanmar","Shan (N)","Tangyan","Tangyan, Myanmar",22.4904797,98.3910127,"MMR1295",43181956.4375
"1296",1296,"MMR","Myanmar","Shan (N)","Tar Shwe Tang","Tar Shwe Tang, Myanmar",16.7863113,96.1255485,"MMR1296",4186121944
"1297",1297,"MMR","Myanmar","Shan (N)","Wang Leng","Wang Leng, Myanmar",22.487778,114.209167,"MMR1297",7180266720
"1298",1298,"MMR","Myanmar","Shan (N)","Wein Kao","Wein Kao, Myanmar",39.0612045,-76.9659059,"MMR1298",1769560986
"1299",1299,"MMR","Myanmar","Shan (S)","Hopone","Hopone, Myanmar",20.7976742,97.1763322,"MMR1299",176552688.25
"1300",1300,"MMR","Myanmar","Shan (S)","Hsihseng","Hsihseng, Myanmar",20.1606974,97.2518004,"MMR1300",91642884.75
"1301",1301,"MMR","Myanmar","Shan (S)","Nam Kam","Nam Kam, Myanmar",21.2811818,99.6087214,"MMR1301",52682991.9375
"1302",1302,"MMR","Myanmar","Shan (S)","Phekhon","Phekhon, Myanmar",19.8539829,97.0014657,"MMR1302",64783116.5625
"1303",1303,"MMR","Myanmar","Shan (S)","Site Kuang","Site Kuang, Myanmar",40.9135265,-90.6386297,"MMR1303",21321904.125
"1304",1304,"MMR","Myanmar","Shan (S)","Taunggyi","Taunggyi, Myanmar",20.7887571,97.0337141,"MMR1304",296278824
"1305",1305,"MMR","Myanmar","Taninthayi","Mindat","Mindat, Myanmar",21.3748075,93.9725378,"MMR1305",28391040.625
"1306",1306,"MMR","Myanmar","Yangon","Yangon","Yangon, Myanmar",16.840939,96.173526,"MMR1306",4591018488
"1307",1307,"NAM","Namibia","Caprivi","Katima","Katima, Namibia",-17.5061578,24.2806558,"NAM1307",1688945.484375
"1308",1308,"NAM","Namibia","Erongo","Swakopmund","Swakopmund, Namibia",-22.6467427,14.6004911,"NAM1308",1773536.125
"1309",1309,"NAM","Namibia","Hardap","Mariental","Mariental, Namibia",-24.5997626,17.9413323,"NAM1309",669872.609375
"1310",1310,"NAM","Namibia","Karas","Keetmanshoop","Keetmanshoop, Namibia",-26.5642351,18.1310083,"NAM1310",896110.203125
"1311",1311,"NAM","Namibia","Khomas","Windhoek","Windhoek, Namibia",-22.5608807,17.0657549,"NAM1311",13993469.125
"1312",1312,"NAM","Namibia","Omaheke","Gobabis","Gobabis, Namibia",-22.3990179,18.9739954,"NAM1312",839376.9921875
"1313",1313,"NAM","Namibia","Oshana","Oshakati","Oshakati, Namibia",-17.7894532,15.7057792,"NAM1313",5334395.6875
"1314",1314,"NAM","Namibia","Otjozondjupa","Otjiwarongo","Otjiwarongo, Namibia",-20.454542,16.6645007,"NAM1314",1224700.1484375
"1315",1315,"NPL","Nepal","Central","Chitwan","Chitwan, Nepal",27.529131,84.3542049,"NPL1315",614824230
"1316",1316,"NPL","Nepal","Central","Dhanusha","Dhanusha, Nepal",26.8350474,86.0121573,"NPL1316",1353224371.875
"1317",1317,"NPL","Nepal","Central","Kathmandu","Kathmandu, Nepal",27.7172453,85.3239605,"NPL1317",2605313898.5
"1318",1318,"NPL","Nepal","Central","Parsa","Parsa, Nepal",27.218968,84.8150781,"NPL1318",562231138.4375
"1319",1319,"NPL","Nepal","Central","Ramechap","Ramechap, Nepal",27.319307,86.1039189,"NPL1319",356799222.617188
"1320",1320,"NPL","Nepal","Eastern","Bhojpur","Bhojpur, Nepal",27.1779842,87.0524338,"NPL1320",284270548.585938
"1321",1321,"NPL","Nepal","Eastern","Dhankuta","Dhankuta, Nepal",26.9834552,87.3214908,"NPL1321",369149509.734375
"1322",1322,"NPL","Nepal","Eastern","Illam","Illam, Nepal",26.9111769,87.9236747,"NPL1322",426454927.640625
"1323",1323,"NPL","Nepal","Eastern","Jhapa","Jhapa, Nepal",26.5455087,87.8942451,"NPL1323",1010898538.3125
"1324",1324,"NPL","Nepal","Eastern","Morang","Morang, Nepal",26.6799002,87.460397,"NPL1324",853126038.4375
"1325",1325,"NPL","Nepal","Far Western","Achham","Achham, Nepal",29.0396219,81.2518833,"NPL1325",291415005.6875
"1326",1326,"NPL","Nepal","Far Western","Doti","Doti, Nepal",29.200598,80.8986502,"NPL1326",291820994.65625
"1327",1327,"NPL","Nepal","Far Western","Kailali","Kailali, Nepal",28.831355,80.8986502,"NPL1327",146232106.5625
"1328",1328,"NPL","Nepal","Mid Western","Banke","Banke, Nepal",28.1021946,81.8224362,"NPL1328",459931303.09375
"1329",1329,"NPL","Nepal","Mid Western","Jumla","Jumla, Nepal",29.2889218,82.3017728,"NPL1329",71226533.0859375
"1330",1330,"NPL","Nepal","Mid Western","Rolpa","Rolpa, Nepal",28.3815621,82.6483442,"NPL1330",246285675.078125
"1331",1331,"NPL","Nepal","Mid Western","Surkhet","Surkhet, Nepal",28.517456,81.7787021,"NPL1331",558128544.21875
"1332",1332,"NPL","Nepal","Western","Kaski","Kaski, Nepal",28.2622146,84.0167423,"NPL1332",850701155.34375
"1333",1333,"NPL","Nepal","Western","Nuwakot","Nuwakot, Nepal",27.9194201,85.1660825,"NPL1333",557836672.96875
"1334",1334,"NPL","Nepal","Western","Palpa","Palpa, Nepal",27.8252522,83.634843,"NPL1334",470934931.34375
"1335",1335,"NPL","Nepal","Western","Rupandehi","Rupandehi, Nepal",27.5329512,83.3789389,"NPL1335",1412490542.6875
"1336",1336,"NIC","Nicaragua","","Granada","Granada, Nicaragua",11.9344073,-85.9560005,"NIC1336",130930367.5625
"1337",1337,"NIC","Nicaragua","","Leon","Leon, Nicaragua",12.4342803,-86.8805219,"NIC1337",94988929.5078125
"1338",1338,"NIC","Nicaragua","","Managua","Managua, Nicaragua",12.1149926,-86.2361744,"NIC1338",584290416.25
"1339",1339,"NIC","Nicaragua","","Managua (oriental)","Managua (oriental), Nicaragua",12.148833,-86.259665,"NIC1339",552387314.625
"1340",1340,"NIC","Nicaragua","","National Average","National Average, Nicaragua",11.988591,-86.165002,"NIC1340",528697792.375
"1341",1341,"NIC","Nicaragua","","National Average (excl. capital)","National Average (excl. capital), Nicaragua",38.8985658,-77.0442842,"NIC1341",1134391051.75
"1342",1342,"NER","Niger","Agadez","Aderbissinat","Aderbissinat, Niger",15.6195898,7.8912099,"NER1342",17101.2448730469
"1343",1343,"NER","Niger","Agadez","Agadez Commune","Agadez Commune, Niger",16.9741689,7.986535,"NER1343",54293.623046875
"1344",1344,"NER","Niger","Agadez","Arlit","Arlit, Niger",18.7390029,7.3894772,"NER1344",13472.2370605469
"1345",1345,"NER","Niger","Agadez","Ingall","Ingall, Niger",16.7867314,6.934332,"NER1345",6087.11242675781
"1346",1346,"NER","Niger","Diffa","Chetimari","Chetimari, Niger",13.2053466,12.4222969,"NER1346",198375.5078125
"1347",1347,"NER","Niger","Diffa","Diffa Commune","Diffa Commune, Niger",13.3132472,12.6158803,"NER1347",224730.94921875
"1348",1348,"NER","Niger","Diffa","Goudoumaria","Goudoumaria, Niger",13.7,11.166667,"NER1348",103080.297851562
"1349",1349,"NER","Niger","Diffa","Maine Soroa","Maine Soroa, Niger",13.7226275,11.7979613,"NER1349",100615.662109375
"1350",1350,"NER","Niger","Diffa","Nguigmi","Nguigmi, Niger",14.2553505,13.1134915,"NER1350",62590.0830078125
"1351",1351,"NER","Niger","Dosso","Birnin Gaoure","Birnin Gaoure, Niger",13.0828538,2.9026172,"NER1351",627965.5078125
"1352",1352,"NER","Niger","Dosso","Dogon Kiria","Dogon Kiria, Niger",14.05889,4.353328,"NER1352",389451.2421875
"1353",1353,"NER","Niger","Dosso","Dogondoutchi","Dogondoutchi, Niger",13.6441828,4.0337846,"NER1353",377347.4453125
"1354",1354,"NER","Niger","Dosso","Dosso Commune","Dosso Commune, Niger",13.0504833,3.2080991,"NER1354",421212.8984375
"1355",1355,"NER","Niger","Dosso","Falwel","Falwel, Niger",37.09024,-95.712891,"NER1355",199458.7890625
"1356",1356,"NER","Niger","Dosso","Gaya","Gaya, Niger",11.8852599,3.4548833,"NER1356",615273.2421875
"1357",1357,"NER","Niger","Dosso","Loga","Loga, Niger",13.6124517,3.2357376,"NER1357",481292.44921875
"1358",1358,"NER","Niger","Dosso","Mokko","Mokko, Niger",13.1734777,3.2709366,"NER1358",421733.109375
"1359",1359,"NER","Niger","Maradi","Chadakori","Chadakori, Niger",13.5913879,7.0579108,"NER1359",2259645.75
"1360",1360,"NER","Niger","Maradi","Dakoro","Dakoro, Niger",14.5089177,6.7654595,"NER1360",416853.6484375
"1361",1361,"NER","Niger","Maradi","Dan-Goulbi","Dan-Goulbi, Niger",13.94798,6.558774,"NER1361",526054.0078125
"1362",1362,"NER","Niger","Maradi","Dan Issa","Dan Issa, Niger",13.199303,7.260396,"NER1362",938768.71875
"1363",1363,"NER","Niger","Maradi","Garare","Garare, Niger",13.5009779,7.1036396,"NER1363",2275284.75
"1364",1364,"NER","Niger","Maradi","Guidan Roumdji","Guidan Roumdji, Niger",13.6588606,6.6985681,"NER1364",826138.234375
"1365",1365,"NER","Niger","Maradi","Kanembakache","Kanembakache, Niger",17.607789,8.081666,"NER1365",56289.3125
"1366",1366,"NER","Niger","Maradi","Kornaka","Kornaka, Niger",14.1030086,6.9021321,"NER1366",417082.78125
"1367",1367,"NER","Niger","Maradi","Maidjirgui","Maidjirgui, Niger",11.8310981,13.1509672,"NER1367",4853386.625
"1368",1368,"NER","Niger","Maradi","Maradi Commune","Maradi Commune, Niger",13.5009779,7.1036396,"NER1368",2275284.75
"1369",1369,"NER","Niger","Maradi","Mayahi","Mayahi, Niger",13.9501075,7.6710889,"NER1369",631668.828125
"1370",1370,"NER","Niger","Maradi","Sabon Machi","Sabon Machi, Niger",13.8714928,6.9802247,"NER1370",606623.3828125
"1371",1371,"NER","Niger","Maradi","Tchadoua","Tchadoua, Niger",13.5456255,7.4462486,"NER1371",881678.40625
"1372",1372,"NER","Niger","Maradi","Tessaoua","Tessaoua, Niger",13.7558622,7.986535,"NER1372",713534.2109375
"1373",1373,"NER","Niger","Niamey","Bonkaney","Bonkaney, Niger",13.5379578,2.1387422,"NER1373",6441334.875
"1374",1374,"NER","Niger","Niamey","Harobanda","Harobanda, Niger",13.4998258,2.0479457,"NER1374",6441188.5625
"1375",1375,"NER","Niger","Niamey","Katako","Katako, Niger",9.95,6.15,"NER1375",469655.5
"1376",1376,"NER","Niger","Niamey","Petit Marche","Petit Marche, Niger",13.5140719,2.1102017,"NER1376",6441093.375
